tournament,round,date,team1_player1,team1_player2,team2_player1,team2_player2,team1_sets,team2_sets
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Johnson Y.,Hovenier B.,Livornese R.,Tomassi T.,0,2
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Diamond C.,Taylor C.,Vilchez W.,Chrysostom J.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Loyd M.,Smith S.,Car D.,Fritze B.,2,1
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Burrows W.,Brown M.,Morrow T.,Green M.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Fought T.,Klinger C.,Farias J.,Broderick J.,2,1
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Andrews J.,Joseph G.,Delgado J.,Benitez J.,0,2
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Deakin S.,Jakovljevic I.,Ford Z.,Crum A.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Beasley N.,Whittaker R.,Neumann A.,Goldin G.,1,2
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,De La Rosa D.,Emmrich M.,Boyer D.,Wazir A.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Roddy E.,Fu R.,Alhouni M.,Alhouni M.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Shick C.,Sock J.,Blocker C.,Acob Z.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Oncins E.,Stone W.,Harvey A.,Reyes R.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Khlif N.,French B.,Finley R.,Nemoff C.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Dow G.,Scarpa A.,Jensen D.,Tamaki K.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Bellamy R.,Koller A.,Caulfield K.,Slattery J.,2,0
2024 PPA CIBC Atlanta Slam,Round 64,2024-09-16,Wasson L.,Perez E.,Cincola J.,Goldberg J.,0,2
2024 PPA Virginia Beach,Finals,2024-10-07,Johns C.,Johns B.,Staksrud F.,Patriquin H.,2,3
2024 PPA Virginia Beach,Bronze Medal Match,2024-10-07,Hewett R.,Newman R.,Johnson J.,Frazier D.,0,2
2024 PPA Virginia Beach,Semi-Finals,2024-10-07,Johnson J.,Frazier D.,Staksrud F.,Patriquin H.,1,2
2024 PPA Virginia Beach,Semi-Finals,2024-10-07,Johns C.,Johns B.,Hewett R.,Newman R.,2,1
2024 PPA Virginia Beach,Quarter Finals,2024-10-07,Staksrud F.,Patriquin H.,Garnett C.,Loong T.,2,0
2024 PPA Virginia Beach,Quarter Finals,2024-10-07,Johnson J.,Frazier D.,Tardio G.,Daescu A.,2,0
2024 PPA Virginia Beach,Quarter Finals,2024-10-07,Freeman M.,Diamond C.,Hewett R.,Newman R.,0,2
2024 PPA Virginia Beach,Quarter Finals,2024-10-07,Johns C.,Johns B.,Bar D.,Johnson H.,2,1
2024 PPA Virginia Beach,Round 16,2024-10-07,Alshon C.,Ignatowich J.,Hewett R.,Newman R.,1,2
2024 PPA Virginia Beach,Round 16,2024-10-07,Garnett C.,Loong T.,Young D.,Arnold J.,2,1
2024 PPA Virginia Beach,Round 16,2024-10-07,Staksrud F.,Patriquin H.,Taylor C.,Fought T.,2,0
2024 PPA Virginia Beach,Round 16,2024-10-07,Tardio G.,Daescu A.,Oncins E.,Young D.,2,1
2024 PPA Virginia Beach,Round 16,2024-10-07,Johnson J.,Frazier D.,Loyd M.,Duong Q.,2,0
2024 PPA Virginia Beach,Round 16,2024-10-07,Freeman M.,Diamond C.,Smith P.,Locklear P.,2,1
2024 PPA Virginia Beach,Round 16,2024-10-07,Bar D.,Johnson H.,Cincola J.,Navratil Z.,2,0
2024 PPA Virginia Beach,Round 16,2024-10-07,Johns C.,Johns B.,French B.,Stone W.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Young D.,Arnold J.,Roddy E.,Brown M.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Garnett C.,Loong T.,Wasson L.,Andrews J.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Taylor C.,Fought T.,Bellamy R.,Koller A.,2,1
2024 PPA Virginia Beach,Round 32,2024-10-07,Staksrud F.,Patriquin H.,Goldin G.,Blaszkewycz E.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Rettenmaier T.,Ge A.,Oncins E.,Young D.,1,2
2024 PPA Virginia Beach,Round 32,2024-10-07,Tardio G.,Daescu A.,Cassidy R.,Estareja R.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Loyd M.,Duong Q.,De La Rosa D.,Emmrich M.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Johnson J.,Frazier D.,Rahachou S.,Bacalla D.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Hewett R.,Newman R.,Smith S.,Alhouni M.,2,1
2024 PPA Virginia Beach,Round 32,2024-10-07,Alshon C.,Ignatowich J.,Fu R.,Hovenier B.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Smith P.,Locklear P.,Deakin S.,Burrows W.,2,1
2024 PPA Virginia Beach,Round 32,2024-10-07,Vich J.,McGuffin T.,Freeman M.,Diamond C.,0,2
2024 PPA Virginia Beach,Round 32,2024-10-07,Cincola J.,Navratil Z.,Dawson C.,Tamaki K.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Bar D.,Johnson H.,Grollman J.,Jensen D.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,French B.,Stone W.,Shick C.,Khlif N.,2,0
2024 PPA Virginia Beach,Round 32,2024-10-07,Johns C.,Johns B.,Beasley N.,Alvarez J.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Roddy E.,Brown M.,Palm D.,Camron R.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Wasson L.,Andrews J.,Blocker C.,Acob Z.,2,1
2024 PPA Virginia Beach,Round 64,2024-10-07,Bellamy R.,Koller A.,Truong J.,Vero-Casavant C.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Nemoff C.,Alhouni M.,Goldin G.,Blaszkewycz E.,1,2
2024 PPA Virginia Beach,Round 64,2024-10-07,Oncins E.,Young D.,Caulfield K.,Slattery J.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Cassidy R.,Estareja R.,Goldberg J.,Moore C.,2,1
2024 PPA Virginia Beach,Round 64,2024-10-07,De La Rosa D.,Emmrich M.,Goins J.,Funemizu Y.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Dow G.,Scarpa A.,Rahachou S.,Bacalla D.,1,2
2024 PPA Virginia Beach,Round 64,2024-10-07,Smith S.,Alhouni M.,Clemmer T.,Fritze B.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Fu R.,Hovenier B.,Boyer D.,Whittaker R.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Deakin S.,Burrows W.,Ford Z.,Braham A.,2,1
2024 PPA Virginia Beach,Round 64,2024-10-07,Freeman M.,Diamond C.,Broker J.,Green M.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Dawson C.,Tamaki K.,Wild M.,A Gonzales Jr R.,2,1
2024 PPA Virginia Beach,Round 64,2024-10-07,Grollman J.,Jensen D.,Boyle H.,Delgado J.,2,1
2024 PPA Virginia Beach,Round 64,2024-10-07,Shick C.,Khlif N.,Schiller M.,Dyer P.,2,0
2024 PPA Virginia Beach,Round 64,2024-10-07,Beasley N.,Alvarez J.,Dawidjan R.,Duong B.,2,0
2024 PPA Rate Championships Las Vegas,Finals,2024-10-14,Johns C.,Johns B.,Johnson J.,Frazier D.,3,0
2024 PPA Rate Championships Las Vegas,Bronze Medal Match,2024-10-14,Wright M.,Staksrud F.,Ignatowich J.,Daescu A.,2,0
2024 PPA Rate Championships Las Vegas,Semi-Finals,2024-10-14,Johnson J.,Frazier D.,Ignatowich J.,Daescu A.,2,0
2024 PPA Rate Championships Las Vegas,Semi-Finals,2024-10-14,Johns C.,Johns B.,Wright M.,Staksrud F.,2,0
2024 PPA Rate Championships Las Vegas,Quarter Finals,2024-10-14,Bar D.,Tellez P.,Ignatowich J.,Daescu A.,0,2
2024 PPA Rate Championships Las Vegas,Quarter Finals,2024-10-14,Johnson J.,Frazier D.,Garnett C.,Loong T.,2,0
2024 PPA Rate Championships Las Vegas,Quarter Finals,2024-10-14,Wright M.,Staksrud F.,Alshon C.,Patriquin H.,2,0
2024 PPA Rate Championships Las Vegas,Quarter Finals,2024-10-14,Johns C.,Johns B.,Tardio G.,Newman R.,2,0
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Ignatowich J.,Daescu A.,Arnold J.,Ge A.,2,0
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Bar D.,Tellez P.,Hovenier B.,Young D.,2,0
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Vich J.,McGuffin T.,Garnett C.,Loong T.,1,2
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Johnson J.,Frazier D.,Klinger C.,Duong Q.,2,1
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Alshon C.,Patriquin H.,De La Rosa D.,French B.,2,1
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Wright M.,Staksrud F.,Bellamy R.,Young D.,2,0
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Tardio G.,Newman R.,Jakovljevic I.,Smith S.,2,0
2024 PPA Rate Championships Las Vegas,Round 16,2024-10-14,Johns C.,Johns B.,Hewett R.,Johnson H.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Ignatowich J.,Daescu A.,Alhouni M.,Lohani A.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Johns C.,Johns B.,Newcombe R.,Jensen D.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Arnold J.,Ge A.,Losbergs M.,Litvinov D.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Loyd M.,Smith P.,Hovenier B.,Young D.,0,2
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Bar D.,Tellez P.,Taylor C.,Tamaki K.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Garnett C.,Loong T.,Teoni P.,Johnson C.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Vich J.,McGuffin T.,Morrow T.,Shearer D.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Klinger C.,Duong Q.,Deakin S.,Burrows W.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Johnson J.,Frazier D.,Alhouni M.,Dayan K.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Rettenmaier T.,Navratil Z.,De La Rosa D.,French B.,1,2
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Alshon C.,Patriquin H.,Fu R.,Freeman M.,2,1
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Bellamy R.,Young D.,Mok J.,Kheireddin B.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Wright M.,Staksrud F.,Campbell C.,Andrews J.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Dawson C.,Koller A.,Jakovljevic I.,Smith S.,0,2
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Tardio G.,Newman R.,Black N.,Payetta L.,2,0
2024 PPA Rate Championships Las Vegas,Round 32,2024-10-14,Hewett R.,Johnson H.,Roddy E.,Brown M.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Shick C.,Sock J.,Losbergs M.,Litvinov D.,1,2
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Alhouni M.,Lohani A.,Shekar K.,Do Q.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Hovenier B.,Young D.,Pham A.,Pham K.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Taylor C.,Tamaki K.,Markowitz E.,Quinones C.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Teoni P.,Johnson C.,Ness L.,Millet A.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Morrow T.,Shearer D.,Tomas I.,Duong B.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Deakin S.,Burrows W.,Nahum M.,Afanasenka S.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Alhouni M.,Dayan K.,Harvey A.,Reyes R.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,De La Rosa D.,French B.,Truong J.,Burl C.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Cassidy R.,Farias J.,Fu R.,Freeman M.,0,2
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Stone W.,Khlif N.,Mok J.,Kheireddin B.,0,2
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Campbell C.,Andrews J.,Amiri A.,Amiri F.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Jakovljevic I.,Smith S.,Cullimore K.,Larson B.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Dow G.,Scarpa A.,Black N.,Payetta L.,1,2
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Roddy E.,Brown M.,Poland J.,Santini E.,2,0
2024 PPA Rate Championships Las Vegas,Round 64,2024-10-14,Newcombe R.,Jensen D.,Inn R.,Ayotte J.,2,0
2024 UPA Lapiplasty World Championships,Finals,2024-11-10,Bar D.,Tellez P.,Newman R.,Patriquin H.,0,3
2024 UPA Lapiplasty World Championships,Bronze Medal Match,2024-11-10,Klinger C.,Duong Q.,Wright M.,Staksrud F.,1,2
2024 UPA Lapiplasty World Championships,Semi-Finals,2024-11-10,Newman R.,Patriquin H.,Wright M.,Staksrud F.,2,0
2024 UPA Lapiplasty World Championships,Semi-Finals,2024-11-10,Klinger C.,Duong Q.,Bar D.,Tellez P.,1,2
2024 UPA Lapiplasty World Championships,Quarter Finals,2024-11-10,Wright M.,Staksrud F.,Rettenmaier T.,Navratil Z.,2,1
2024 UPA Lapiplasty World Championships,Quarter Finals,2024-11-10,Johnson J.,Frazier D.,Newman R.,Patriquin H.,1,2
2024 UPA Lapiplasty World Championships,Quarter Finals,2024-11-10,Bar D.,Tellez P.,Vich J.,McGuffin T.,2,1
2024 UPA Lapiplasty World Championships,Quarter Finals,2024-11-10,Klinger C.,Duong Q.,Alshon C.,Ignatowich J.,2,0
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Tardio G.,Daescu A.,Rettenmaier T.,Navratil Z.,0,2
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Wright M.,Staksrud F.,Shick C.,Sock J.,2,1
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Newman R.,Patriquin H.,Garnett C.,Loong T.,2,0
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Johnson J.,Frazier D.,Hewett R.,Johnson H.,2,1
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Vich J.,McGuffin T.,Arnold J.,Ge A.,2,1
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Bar D.,Tellez P.,Hovenier B.,Khlif N.,2,0
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Alshon C.,Ignatowich J.,Young D.,Dawson C.,2,1
2024 UPA Lapiplasty World Championships,Round 16,2024-11-10,Johns C.,Johns B.,Klinger C.,Duong Q.,0,2
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Rettenmaier T.,Navratil Z.,Stone W.,Loyd M.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Tardio G.,Daescu A.,Alhouni M.,Alhouni M.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Teoni P.,Johnson C.,Shick C.,Sock J.,1,2
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Wright M.,Staksrud F.,Taylor C.,Lohani A.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Garnett C.,Loong T.,Bellamy R.,Jakovljevic I.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Newman R.,Patriquin H.,Haworth C.,Goldin G.,2,1
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Hewett R.,Johnson H.,Deakin S.,Roddy E.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Johnson J.,Frazier D.,Freeman M.,Diamond C.,2,1
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Arnold J.,Ge A.,Dow G.,Scarpa A.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Vich J.,McGuffin T.,Tamaki K.,Whittaker R.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Fought T.,Koller A.,Hovenier B.,Khlif N.,1,2
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Bar D.,Tellez P.,Joseph G.,Young D.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Young D.,Dawson C.,Benitez J.,Quinones C.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Alshon C.,Ignatowich J.,Locklear P.,Slutsky R.,2,0
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Klinger C.,Duong Q.,De La Rosa D.,Emmrich M.,2,1
2024 UPA Lapiplasty World Championships,Round 32,2024-11-10,Johns C.,Johns B.,Trinh T.,Ford Z.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Stone W.,Loyd M.,Palm D.,Camron R.,2,1
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Alhouni M.,Alhouni M.,Alda M.,Morrow T.,2,1
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Shick C.,Sock J.,Mccollin N.,Bricker A.,2,1
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Taylor C.,Lohani A.,Goldberg J.,Campbell C.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Bellamy R.,Jakovljevic I.,Wild M.,Bacalla D.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Wasson L.,Andrews J.,Haworth C.,Goldin G.,0,2
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Deakin S.,Roddy E.,Growcott M.,Polyakov D.,2,1
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Freeman M.,Diamond C.,Fu R.,Angelo S.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Dow G.,Scarpa A.,Fulgenzi W.,Hunter J.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Tamaki K.,Whittaker R.,Burrows W.,Isner J.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Hovenier B.,Khlif N.,Marceau Z.,Laidlaw R.,2,1
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Joseph G.,Young D.,Weinbach D.,Weinbach S.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,French B.,Cincola J.,Benitez J.,Quinones C.,0,2
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Sherry R.,Johnson Y.,Locklear P.,Slutsky R.,0,2
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,De La Rosa D.,Emmrich M.,Kappes K.,Frank O.,2,0
2024 UPA Lapiplasty World Championships,Round 64,2024-11-10,Delgado J.,Jensen D.,Trinh T.,Ford Z.,0,2
2024 PPA Veolia Milwaukee Open,Finals,2024-11-18,Staksrud F.,Tardio G.,Klinger C.,Ignatowich J.,3,0
2024 PPA Veolia Milwaukee Open,Bronze Medal Match,2024-11-18,Daescu A.,Tellez P.,Arnold J.,Hovenier B.,2,0
2024 PPA Veolia Milwaukee Open,Semi-Finals,2024-11-18,Klinger C.,Ignatowich J.,Arnold J.,Hovenier B.,2,1
2024 PPA Veolia Milwaukee Open,Semi-Finals,2024-11-18,Staksrud F.,Tardio G.,Daescu A.,Tellez P.,2,1
2024 PPA Veolia Milwaukee Open,Quarter Finals,2024-11-18,Johns C.,Koller A.,Arnold J.,Hovenier B.,1,2
2024 PPA Veolia Milwaukee Open,Quarter Finals,2024-11-18,Staksrud F.,Tardio G.,Newman R.,Patriquin H.,2,0
2024 PPA Veolia Milwaukee Open,Quarter Finals,2024-11-18,Duong Q.,Frazier D.,Klinger C.,Ignatowich J.,0,2
2024 PPA Veolia Milwaukee Open,Quarter Finals,2024-11-18,Daescu A.,Tellez P.,Hewett R.,Johnson H.,2,1
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Lee S.,Donkena A.,Arnold J.,Hovenier B.,0,2
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Johns C.,Koller A.,Teoni P.,Johnson C.,2,1
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Klinger C.,Ignatowich J.,Fu R.,Freeman M.,2,0
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Duong Q.,Frazier D.,French B.,Stone W.,2,0
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Cincola J.,Navratil Z.,Hewett R.,Johnson H.,1,2
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Daescu A.,Tellez P.,Jakovljevic I.,Scarpa A.,2,1
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Newman R.,Patriquin H.,Johnson Y.,Devilliers J.,2,1
2024 PPA Veolia Milwaukee Open,Round 16,2024-11-18,Staksrud F.,Tardio G.,Young D.,Black N.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Arnold J.,Hovenier B.,Alhouni M.,Lohani A.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Teoni P.,Johnson C.,Taylor C.,Alhouni M.,2,1
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Johns C.,Koller A.,Laidlaw R.,Yang L.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Dawson C.,Fought T.,Fu R.,Freeman M.,1,2
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Klinger C.,Ignatowich J.,Wild M.,Bacalla D.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,French B.,Stone W.,Alda M.,Morrow T.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Duong Q.,Frazier D.,Romano N.,Ford Z.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Hewett R.,Johnson H.,Protzek T.,Gauthier A.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Cincola J.,Navratil Z.,Ness L.,Boyle H.,2,1
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Jakovljevic I.,Scarpa A.,Delgado J.,Beasley N.,2,1
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Daescu A.,Tellez P.,Fritze B.,Torresin R.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Johnson Y.,Devilliers J.,Burrows W.,Wasson L.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Newman R.,Patriquin H.,Boyer D.,Whittaker R.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Young D.,Black N.,Blaszkewycz E.,Loyd M.,2,0
2024 PPA Veolia Milwaukee Open,Round 32,2024-11-18,Staksrud F.,Tardio G.,Hamaguchi K.,Funemizu Y.,2,0
2024 PPA CIBC Finals,Finals,2024-12-09,Johnson J.,Tardio G.,Staksrud F.,Patriquin H.,0,3
2024 PPA CIBC Finals,Semi-Finals,2024-12-09,Alshon C.,Bar D.,Staksrud F.,Patriquin H.,0,2
2024 PPA CIBC Finals,Semi-Finals,2024-12-09,Daescu A.,McGuffin T.,Johnson J.,Tardio G.,1,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Daescu A.,McGuffin T.,Ignatowich J.,Wright M.,2,0
2024 PPA CIBC Finals,Group Stage,2024-12-09,Frazier D.,Tellez P.,Staksrud F.,Patriquin H.,0,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Staksrud F.,Patriquin H.,Ignatowich J.,Wright M.,2,1
2024 PPA CIBC Finals,Group Stage,2024-12-09,Frazier D.,Tellez P.,Daescu A.,McGuffin T.,1,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Staksrud F.,Patriquin H.,Daescu A.,McGuffin T.,1,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Frazier D.,Tellez P.,Ignatowich J.,Wright M.,2,0
2024 PPA CIBC Finals,Group Stage,2024-12-09,Alshon C.,Bar D.,Vich J.,Newman R.,2,1
2024 PPA CIBC Finals,Group Stage,2024-12-09,Johns C.,Johns B.,Johnson J.,Tardio G.,0,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Johnson J.,Tardio G.,Vich J.,Newman R.,2,0
2024 PPA CIBC Finals,Group Stage,2024-12-09,Johns C.,Johns B.,Alshon C.,Bar D.,1,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Johnson J.,Tardio G.,Alshon C.,Bar D.,0,2
2024 PPA CIBC Finals,Group Stage,2024-12-09,Johns C.,Johns B.,Vich J.,Newman R.,2,0
2024 PPA Daytona Beach,Finals,2024-12-22,Daescu A.,Klinger C.,Bar D.,Tellez P.,3,0
2024 PPA Daytona Beach,Bronze Medal Match,2024-12-22,Staksrud F.,Patriquin H.,Wright M.,Koller A.,2,0
2024 PPA Daytona Beach,Semi-Finals,2024-12-21,Staksrud F.,Patriquin H.,Daescu A.,Klinger C.,1,2
2024 PPA Daytona Beach,Semi-Finals,2024-12-21,Bar D.,Tellez P.,Wright M.,Koller A.,2,0
2024 PPA Daytona Beach,Quarter Finals,2024-12-21,Staksrud F.,Patriquin H.,Fu R.,Teoni P.,2,0
2024 PPA Daytona Beach,Quarter Finals,2024-12-21,Daescu A.,Klinger C.,Young D.,Rettenmaier T.,2,0
2024 PPA Daytona Beach,Quarter Finals,2024-12-21,Wright M.,Koller A.,Hewett R.,Brown M.,2,1
2024 PPA Daytona Beach,Quarter Finals,2024-12-21,Bar D.,Tellez P.,Ge A.,Oncins E.,2,1
2024 PPA Daytona Beach,Round 16,2024-12-21,Estareja R.,Palm D.,Fu R.,Teoni P.,1,2
2024 PPA Daytona Beach,Round 16,2024-12-21,Bar D.,Tellez P.,Shick C.,Shick B.,2,0
2024 PPA Daytona Beach,Round 16,2024-12-21,Ge A.,Oncins E.,Loyd M.,Jakovljevic I.,2,1
2024 PPA Daytona Beach,Round 16,2024-12-21,Young D.,Rettenmaier T.,Emmrich M.,Burrows W.,2,0
2024 PPA Daytona Beach,Round 16,2024-12-21,Wright M.,Koller A.,Smith S.,Alhouni M.,2,1
2024 PPA Daytona Beach,Round 16,2024-12-21,Hewett R.,Brown M.,Alvarez J.,Alhouni M.,2,0
2024 PPA Daytona Beach,Round 16,2024-12-21,Daescu A.,Klinger C.,Truong J.,Black N.,2,0
2024 PPA Daytona Beach,Round 16,2024-12-21,Staksrud F.,Patriquin H.,Blaszkewycz E.,Cincola J.,2,0
2024 PPA Daytona Beach,Round 32,2024-12-21,Shick C.,Shick B.,Witten J.,Sherry R.,2,0
2024 PPA Daytona Beach,Round 32,2024-12-21,Ge A.,Oncins E.,Grollman J.,Carvalho D.,2,0
2024 PPA Daytona Beach,Round 32,2024-12-21,Wright M.,Koller A.,Parks Z.,Nunez J.,2,1
2024 PPA Daytona Beach,Round 32,2024-12-21,French B.,Stone W.,Estareja R.,Palm D.,0,2
